date,open,high,low,close,volume,headline,positive,negative,neutral
2017-06-15,2092.16,2135.84,2062.2,2124.64,6976720,netflix option alert jan call sweep near ask vs oi earn close est ref,0.058047436,0.1529049,0.78904766
2017-06-16,2120.3,2149.42,2105.46,2133.32,6751799,netflix movie blitz take aim hollywood heart sunday article ny time,0.030097783,0.0461027,0.9237996
2017-06-19,2160.06,2178.12,2133.74,2147.6,6461866,mkm expect netflix post return next years,0.39669818,0.020640982,0.58266085
2017-06-20,2151.52,2163.0,2119.6,2128.7,4850911,jefferies manchester unite unparalleled reach among sport team,0.71053827,0.01304899,0.2764127
2017-06-21,2135.0,2175.32,2131.64,2170.42,5783436,facebook another data privacy problem time involve amazon netflix,0.02228589,0.5094883,0.46822587
2017-06-22,2171.82,2172.8,2151.8,2168.46,3735995,hear buckingham research lower netflix price target,0.089657955,0.07079965,0.8395423
2017-06-23,2170.14,2214.66,2152.64,2212.28,6086644,netflix share trade buckingham research lower price target,0.2887192,0.21621284,0.49506798
2017-06-26,2222.92,2239.58,2191.84,2205.0,5951060,despite privacy missteps analysts still like facebook,0.27698418,0.041423038,0.6815928
2017-06-27,2192.68,2197.72,2110.08,2114.42,7386827,lose faang market struggle tech rally slow,0.16200775,0.31158298,0.52640927
2017-06-28,2122.96,2158.8,2101.68,2147.74,5522740,bull bear week best buy coca cola ford hilton netflix,0.078058645,0.028408986,0.8935324
2017-06-29,2139.48,2139.48,2072.0,2101.26,7106930,holiday cheer hard find follow wall street worst week decade,0.05574008,0.7859064,0.15835366
2017-06-30,2096.64,2109.94,2077.88,2091.74,5164844,pivotal predictions media internet communications,0.02582599,0.04219547,0.9319785
2017-07-03,2097.2,2106.3,2041.2,2046.38,3907790,stock across sectors trade lower reverse course strong gain wednesday,0.063871115,0.91198146,0.024147397
2017-07-05,2052.12,2075.64,2038.12,2066.54,4469163,netflix lease space india hq mumbai,0.042618252,0.01958609,0.93779564
2017-07-06,2045.82,2061.78,2019.5,2047.5,5253871,tech trend watch next months,0.046588853,0.03344294,0.91996825
2017-07-07,2053.1,2110.5,2053.1,2102.52,5490809,netflix say longer support tune method payment new members,0.045221087,0.033716563,0.9210623
2017-07-10,2104.76,2145.22,2095.1,2137.38,5113353,take blindfold morning discover netflix account already watch bird box best first days ever netflix film tweet netflix film,0.036320593,0.039789096,0.9238903
2017-07-11,2133.18,2173.22,2121.7,2160.62,4824579,netflix option alert jan call sweep near ask vs oi earn close est ref,0.058047436,0.1529049,0.78904766
2017-07-12,2180.78,2223.2,2180.78,2222.5,8095303,loup venture apple service model sound despite netflix exit,0.64778805,0.02466445,0.3275475
2017-07-13,2219.14,2241.82,2197.72,2214.94,6666000,netflix hire spencer neumann away activision blizzard cfo,0.02933442,0.124726474,0.8459391
2017-07-14,2230.2,2258.9,2211.58,2255.68,5412128,hear suntrust lower netflix price target say subscriber tracker point sub add guidance unconfirmed,0.04896084,0.106819004,0.84422016
2017-07-17,2280.74,2289.7,2240.28,2263.8,12299024,netflix share trade lower unconfirmed report suntrust lower company price target lower price target reportedly attribute subscriber additions guidance,0.22464205,0.48796543,0.28739253
2017-07-18,2465.68,2590.0,2439.36,2570.4,40126110,sun trust cut netflix price target expect upside subscribers,0.26580346,0.34686998,0.3873266
2017-07-19,2561.58,2620.38,2544.5,2574.04,17149580,volatile start amid weak china manufacture data,0.041745946,0.93511164,0.023142451
2017-07-20,2573.76,2602.88,2557.8,2570.4,7688768,netflix name spencer neumann cfo,0.02121911,0.045344267,0.9334366
2017-07-21,2558.08,2681.0,2557.94,2639.56,9215232,benzinga pro top search tickers afternoon wed jan,0.040533986,0.030016571,0.9294494
2017-07-24,2641.66,2663.5,2618.14,2630.74,8646192,tech stock share trade lower apple cut sales guidance drastically,0.05166136,0.8988783,0.049460374
2017-07-25,2629.06,2641.24,2601.34,2617.58,5357533,apple make drastic cut sales guidance phone performance blame,0.012442005,0.9456203,0.04193768
2017-07-26,2627.8,2655.8,2625.14,2647.12,4354866,netflix reclassify certain stream personnel relate expense consolidate statement operations effective,0.01851435,0.09124703,0.8902386
2017-07-27,2658.46,2660.0,2511.32,2557.52,11013995,apple lower guidance underscore worry trade global growth,0.749999,0.11105735,0.13894373
2017-07-28,2548.0,2590.42,2536.52,2576.56,6166404,benzinga pro top search tickers afternoon thurs jan,0.03801152,0.03877209,0.92321634
2017-07-31,2579.64,2589.58,2529.1,2543.24,4776740,goldman see amazon alphabet pay pal grub hub netflix best risk reward us internet space see spotify twitter stock offer upside current level,0.0998757,0.019122042,0.8810023
2017-08-01,2554.86,2584.68,2540.02,2548.42,5003248,update goldman netflix addition suggest stock one best risk reward internet space add conviction buy list,0.047734212,0.021725912,0.9305399
2017-08-02,2551.08,2555.98,2489.34,2530.36,5713517,netflix share trade higher goldman sachs upgrade company conviction buy price target,0.28490475,0.053894006,0.6612013
2017-08-03,2527.42,2537.08,2492.28,2509.22,4596187,market rebound trade optimism tech bounce job report stronger expect,0.83105904,0.11191833,0.057022605
2017-08-04,2514.4,2534.0,2499.0,2523.78,4446148,goldman sachs add netflix conviction buy list,0.049663622,0.023264123,0.9270723
2017-08-07,2534.0,2551.78,2507.4,2538.62,4470746,stock move friday mid day session,0.03544527,0.12823214,0.83632255
2017-08-08,2539.18,2546.74,2484.3,2497.04,4806525,analyst new cfo may perfect fit netflix,0.17764673,0.012751745,0.80960155
2017-08-09,2400.02,2463.44,2380.14,2460.92,9573608,benzinga bull bear week amazon cbs intel nike tesla,0.041453246,0.029163921,0.92938286
2017-08-10,2436.42,2442.3,2346.4,2367.96,9539473,biggest movers friday,0.04496286,0.05480387,0.9002333
2017-08-11,2378.04,2416.12,2366.0,2399.6,4972045,barclays maintain overweight netflix lower price target,0.6584519,0.08772787,0.25382024
2017-08-14,2377.2,2414.3,2363.2,2394.0,7377962,street watch spotify outlook guggenheim say neutral turn,0.04973827,0.09188786,0.8583739
2017-08-15,2401.42,2406.32,2355.5,2359.0,5470271,netflix option alert jan call sweep near ask vs oi earn close est ref,0.058047436,0.1529049,0.78904766
2017-08-16,2345.0,2387.0,2327.5,2379.72,6916579,netflix option alert fri call sweep near ask vs oi earn close est ref,0.055373248,0.091850124,0.8527766
2017-08-17,2369.22,2388.12,2320.08,2325.26,5161920,benzinga pro top search tickers morning tue jan,0.05474456,0.0305058,0.9147496
2017-08-18,2323.3,2379.58,2321.2,2331.56,7363750,foot locker macy netflix us steel fast money pick january,0.19601583,0.017788222,0.786196
2017-08-21,2336.74,2365.86,2299.22,2334.64,6303314,strong subscriber growth hulu netflix bode well sector,0.95340335,0.014061888,0.032534793
2017-08-22,2348.64,2379.02,2338.56,2370.76,4857816,despite risk analysts still expect double digit growth communications service,0.9441951,0.016177792,0.039627094
2017-08-23,2356.9,2374.96,2333.8,2366.84,4616656,women set dominate international cannabis space,0.08262381,0.031241583,0.8861347
2017-08-24,2378.04,2397.36,2326.1,2353.82,5270931,netflix share hours hear ubs upgrade stock neutral buy,0.21231811,0.113480225,0.67420167
2017-08-25,2360.12,2362.5,2317.0,2323.3,4045626,credit suisse say see total global net subscriber add fro netflix likely,0.07663562,0.019421253,0.9039432
2017-08-28,2330.02,2361.38,2318.4,2339.68,3619575,ubs upgrade netflix buy,0.053321972,0.015210216,0.9314678
2017-08-29,2310.0,2375.52,2306.22,2363.34,4573282,raymond jam upgrade netflix strong buy raise price target,0.7127682,0.017117558,0.2701143
2017-08-30,2373.0,2447.9,2371.18,2445.66,7985196,morgan stanley reiterate overweight netflix lower price target,0.85790455,0.08678376,0.05531172
2017-08-31,2456.3,2467.36,2434.04,2445.94,6886143,update morgan stanley lower netflix price target firm factor modestly lower long term margins broader de rat market remain bullish netflix thrive crowd stream market,0.40669942,0.44431436,0.14898618
2017-09-01,2457.7,2470.72,2434.88,2446.36,3781453,benzinga top upgrade downgrade january,0.024460861,0.87227875,0.1032604
2017-09-05,2427.6,2462.32,2414.16,2443.28,4580903,netflix share trade higher several firm upgrade company stock,0.8494386,0.07823054,0.07233079
2017-09-06,2453.5,2512.44,2432.22,2509.5,8695383,update ubs upgrade netflix firm see upside sub growth current subscriber metrics growth churn spend consumption track inline better mgmt guide commentary,0.23491794,0.027255952,0.73782605
2017-09-07,2503.2,2524.9,2479.4,2506.0,5938152,update raymond jam upgrade netflix firm confident subscriber momentum continue street eps conservative,0.88420355,0.020910252,0.09488614
2017-09-08,2498.3,2525.46,2467.5,2469.88,4577777,biggest price target change friday,0.080678254,0.082193814,0.8371279
2017-09-11,2493.4,2554.58,2492.42,2544.36,5936476,analysts get bullish netflix upgrade stock buy,0.3201508,0.23164196,0.4482073
2017-09-12,2555.7,2594.62,2528.96,2592.1,6606688,nflx investors level blind bird box market cap bill days dwa lgf roku hulu nflx trade back tweet citron research,0.039865732,0.030391883,0.9297424
2017-09-13,2576.98,2583.0,2555.7,2570.96,4303277,benzinga pro top search tickers afternoon fri jan,0.04865254,0.028761351,0.92258614
2017-09-14,2565.5,2594.06,2548.98,2556.82,4469985,benzinga bull bear week delta air mc donald netflix nokia tesla,0.06434515,0.045318313,0.8903365
2017-09-15,2558.22,2589.02,2540.02,2552.9,5442089,jp morgan maintain overweight netflix lower price target,0.73796344,0.10107024,0.16096634
2017-09-18,2570.54,2596.3,2558.22,2584.68,5318130,strong week market come pressure china earn begin,0.48424202,0.41881484,0.09694314
2017-09-19,2589.72,2607.22,2578.38,2599.52,4951465,benzinga pro top search tickers afternoon mon jan,0.034934346,0.027762707,0.9373029
2017-09-20,2605.4,2611.0,2564.8,2597.14,4473036,goldman expect netflix report well consensus expect share continue outperform firm believe netflix exceed investor expectations subscriber growth profitability throughout reiterate buy tgt,0.9216945,0.01795843,0.060347017
2017-09-21,2601.48,2659.3,2583.14,2642.92,7113489,netflix share spike last min,0.6543275,0.061038118,0.28463438
2017-09-22,2637.6,2657.9,2609.46,2622.9,5420227,several source twitter suggest netflix raise price service benzinga able confirm,0.67555374,0.021665068,0.30278122
2017-09-25,2610.44,2611.7,2487.8,2499.7,9322531,netflix raise price us subscribers cost rise ny time,0.24420898,0.16866645,0.5871246
2017-09-26,2529.8,2533.3,2471.7,2511.32,5572599,today netflix let us know increase price good news netflix us change still us tweet mobile ceo john legere,0.12960778,0.015409153,0.85498303
2017-09-27,2534.14,2566.76,2529.8,2547.58,4963152,netflix share trade higher amid rumor company increase subscription price,0.9385773,0.03176936,0.029653287
2017-09-28,2537.5,2547.3,2511.04,2529.8,4064507,direxion roll leverage communication service etfs,0.04083994,0.017134292,0.94202584
2017-09-29,2530.22,2560.6,2529.1,2538.9,4193999,netflix say basic monthly plan standard premium,0.04750168,0.016528405,0.93596995
2017-10-02,2549.54,2559.2,2472.12,2478.14,7316345,update netflix say price increase also apply countries latin america caribbean exclude major market like mexico brazil,0.16107851,0.02132325,0.8175983
2017-10-03,2487.1,2515.8,2485.7,2508.66,3903112,another day another bank miss earn market could defensive,0.026043776,0.7543153,0.21964091
2017-10-04,2539.74,2613.8,2537.5,2582.3,9170855,netflix raise price need know,0.089643225,0.031239169,0.8791176
2017-10-05,2599.1,2722.86,2582.86,2721.46,19270032,benzinga pro top search tickers morning tues jan,0.045193754,0.044940438,0.9098658
2017-10-06,2720.2,2784.88,2688.7,2772.28,15096222,ubs say disney stream ambition give new hope,0.8268199,0.011918248,0.16126183
2017-10-09,2787.4,2791.6,2751.84,2756.18,6912140,stock move tuesday mid day session,0.036859225,0.2163954,0.7467454
2017-10-10,2769.9,2776.2,2689.4,2731.12,6179012,comcast nbcuniversal launch stream service need know,0.0349081,0.02108955,0.9440024
2017-10-11,2737.98,2747.08,2713.34,2729.3,5544715,zacks free lunch earn story far,0.17229989,0.031526428,0.79617363
2017-10-12,2754.5,2780.68,2725.94,2742.04,7723224,biggest movers yesterday,0.11599465,0.02681731,0.857188
2017-10-13,2795.8,2811.48,2760.66,2792.86,11929816,alphabet mc donald netflix xilinx fast money pick january,0.092733614,0.01719833,0.890068
2017-10-16,2827.3,2839.62,2770.04,2837.52,18103086,benzinga pro top search tickers morning wed jan,0.043554712,0.03363434,0.9228109
2017-10-17,2801.54,2861.32,2768.78,2792.72,23819054,market lot digest amid brexit news china stimulus bank earn,0.15360713,0.4799,0.36649296
2017-10-18,2799.86,2800.14,2719.5,2737.56,11133883,netflix local rival hotstar censor content india reuters,0.022115562,0.16537096,0.8125134
2017-10-19,2702.14,2733.5,2676.24,2731.82,7007447,steve carell star netflix comedy base trump space force hollywood reporter,0.037927125,0.09280463,0.86926824
2017-10-20,2742.6,2749.32,2712.78,2718.24,5907121,street break next netflix price hike,0.09718331,0.120639615,0.78217703
2017-10-23,2718.38,2728.6,2674.42,2694.58,6952997,benzinga pro top search tickers afternoon wed jan,0.040533986,0.030016571,0.9294494
2017-10-24,2698.5,2754.36,2679.6,2744.28,6985460,earn schedule january,0.022634918,0.05840962,0.9189555
2017-10-25,2735.32,2758.84,2702.14,2712.78,5231713,stock watch january,0.02197423,0.083119325,0.89490646
2017-10-26,2725.24,2766.54,2717.12,2732.94,5101258,dan nathan seller netflix ahead earn,0.23883924,0.044417866,0.71674293
2017-10-27,2760.8,2809.1,2747.08,2793.56,8088364,barrick gold ge netflix xlf fast money pick january,0.16178173,0.021762075,0.8164562
2017-10-30,2794.68,2815.4,2758.98,2777.18,5412277,bank season hit roadblock morgan stanley earn appear disappoint,0.12203231,0.6999608,0.17800684
2017-10-31,2774.94,2780.26,2733.08,2750.02,5437925,fitch say media direct consumer pivot fuel netflix price move,0.23380612,0.06616324,0.70003057
2017-11-01,2761.36,2788.8,2744.0,2772.0,4983343,upcoming earn video stream giant netflix report bell thursday,0.028873492,0.07289761,0.8982289
2017-11-02,2764.3,2792.16,2759.26,2790.48,3578289,netflix report earn close bell co historically issue report around et,0.06939898,0.035741754,0.8948593
2017-11-03,2797.2,2807.7,2771.86,2800.14,3643216,netflix add pay memberships us,0.13798888,0.012256622,0.8497545
2017-11-06,2800.0,2834.72,2773.26,2801.82,5834857,netflix eps beat estimate sales miss estimate,0.20251885,0.29604396,0.50143725
2017-11-07,2800.0,2808.54,2727.2,2742.46,6413310,netflix see global pay net additions,0.061559748,0.01874017,0.9197
2017-11-08,2744.0,2759.26,2726.36,2750.16,4237398,netflix see eps may compare est sales vs est,0.10383309,0.14503075,0.7511362
2017-11-09,2722.44,2722.86,2671.34,2714.6,5839579,netflix report average pay memberships yo,0.057301164,0.022470215,0.9202286
2017-11-10,2682.54,2696.26,2653.0,2688.28,6609739,netflix share fall mix earn,0.063995145,0.20787674,0.7281281
2017-11-13,2675.68,2744.7,2674.0,2731.12,4598005,stock move thursday hours session,0.02332517,0.096693024,0.8799818
2017-11-14,2710.96,2742.32,2702.0,2739.94,3408535,stock watch january,0.02197423,0.083119325,0.89490646
2017-11-15,2723.56,2735.88,2681.42,2689.68,4162712,peek market us stock futures signal higher start wall street,0.7989906,0.11322921,0.087780215
2017-11-16,2720.62,2767.8,2712.5,2737.14,5655042,morgan stanley maintain overweight netflix raise price target,0.52772045,0.3367037,0.13557597
2017-11-17,2740.36,2743.3,2697.1,2704.8,3753775,update morgan stanley nflx see result guidance high level reinforce investment thesis nflx share specifically accelerate net additions price power rise visibility path towards fcf generation,0.6751144,0.011801537,0.3130841
2017-11-20,2706.2,2720.48,2686.6,2717.4,3727412,wedbush maintain underperform netflix raise price target,0.07876831,0.890082,0.031149708
2017-11-21,2730.56,2765.28,2729.58,2747.22,4598017,update wedbush expect netflix content spend trigger substantial cash burn many years notwithstanding four netflix price increase last five years cash burn continue grow,0.4015804,0.35794297,0.24047664
2017-11-22,2752.12,2754.5,2710.82,2748.48,5879771,webush note netflix international profit may remain elusive due competition content sub future content migration price hike could cause deceleration subscriber growth,0.011373031,0.9679433,0.020683575
2017-11-24,2753.1,2756.6,2734.62,2740.5,2160300,nomura maintain neutral netflix raise price target,0.27579,0.06538174,0.6588282
2017-11-27,2737.84,2741.9,2716.0,2730.7,3186677,netflix share trade lower company announce eps guidance vs analyst estimate sales expectations vs analyst estimate,0.0762269,0.4153617,0.5084114
2017-11-28,2734.76,2795.52,2716.14,2788.52,6942358,update nomura believe netflix share fairly value give netflix trade premium peer group well historical multiple,0.61415,0.011923546,0.37392658
2017-11-29,2784.74,2786.406,2580.48,2634.1,14180063,pivotal research maintain buy netflix raise price target,0.38190675,0.015590134,0.60250306
2017-11-30,2664.34,2672.04,2613.52,2626.12,6615427,raymond jam reiterate strong buy netflix raise price target,0.9261061,0.023474064,0.05041976
2017-12-01,2617.86,2657.2,2590.0,2615.48,6215663,update raymond jam reiterate strong buy international ramp global distribution material advantage share gain media entertainment increase clear lt profit vectors g price margins,0.7490987,0.05328218,0.19761914
2017-12-04,2651.04,2656.08,2497.32,2576.56,9069765,rbc capital maintain outperform netflix raise price target,0.7368483,0.22423199,0.038919766
2017-12-05,2569.0,2633.96,2536.66,2578.94,5547802,stifel nicolaus reiterate buy netflix raise price target,0.19368476,0.021862011,0.78445315
2017-12-06,2567.32,2610.7816,2560.32,2594.2,5006257,stock move friday pre market session,0.023697238,0.07992941,0.8963734
2017-12-07,2599.94,2622.76,2565.08,2592.8,4543492,bank america reiterate buy netflix raise price target,0.14150204,0.021453835,0.83704406
2017-12-08,2611.0,2651.88,2608.2,2639.56,4909440,update bank america reiterate buy netflix give strong net add growth trend q guidance continue subscriber growth higher price nflx alleviate investor concern around growth trajectory,0.93683606,0.024156364,0.0390075
2017-12-11,2629.9,2651.88,2602.74,2607.08,5131319,canaccord genuity maintain buy netflix raise price target,0.1447316,0.017184949,0.8380835
2017-12-12,2604.14,2629.9,2587.4562,2600.22,4135595,goldman sachs maintain buy netflix raise price target,0.23679762,0.018184798,0.74501765
2017-12-13,2605.4,2641.66,2595.74,2630.04,4653749,update goldman sachs netflix note correlation content spend subscriber net add stable quarter firm increase price target reflect faster subscriber growth particularly international market,0.8079473,0.031326335,0.16072646
2017-12-14,2631.72,2696.96,2620.8,2653.84,7677048,key banc view netflix position positively however firm see minimal upside near term estimate unless investment efficiency improve see little evidence maintain sector weight,0.8853439,0.037440307,0.07721576
2017-12-15,2654.54,2680.02,2632.14,2661.68,7048874,street stay bullish netflix follow earn,0.1775761,0.095928706,0.72649515
2017-12-18,2676.8,2683.1,2644.6,2665.88,4944337,hope take flight china optimism market look strong ahead weekend,0.8587337,0.01712764,0.1241386
2017-12-19,2662.52,2664.1734,2600.5,2618.28,6526555,stock move friday mid day session,0.03544527,0.12823214,0.83632255
2017-12-20,2631.16,2647.54,2593.64,2643.48,5814609,insider buy week cancer genetics dish network valvoline,0.041129585,0.026150336,0.93272007
2017-12-21,2652.16,2673.3,2626.12,2640.68,3522551,biggest movers friday,0.04496286,0.05480387,0.9002333
2017-12-22,2636.62,2673.3,2615.2,2659.16,3760922,netflix get first oscar nomination best picture,0.12764202,0.053588048,0.81877
2017-12-26,2656.92,2659.16,2609.6,2628.64,3032707,netflix join mpaa hollywood lobby association move could announce soon today source cnbc,0.050729446,0.012877722,0.93639284
2017-12-27,2629.2,2633.4,2593.08,2607.36,3932094,netflix receive first best picture oscar nomination roma,0.16338746,0.030537637,0.8060749
2017-12-28,2620.52,2722.86,2615.9,2697.94,10080261,barron cost climate change,0.040541656,0.060823955,0.8986344
2017-12-29,2695.14,2715.3,2677.08,2687.44,5158845,insider buy week gtt communications dish network heico,0.049803708,0.027264679,0.9229317
2018-01-02,2745.4,2823.1,2735.88,2814.98,10854449,communication service make presence felt,0.06362082,0.01268517,0.92369395
2018-01-03,2828.7,2886.94,2821.0,2870.7,8526678,netflix option alert fri call sweep near ask vs oi ref,0.088854894,0.14596568,0.76517946
2018-01-04,2886.8,2898.7,2856.0084,2878.82,5999150,verizon q earn give clarity wireless market,0.120221905,0.0110312905,0.8687468
2018-01-05,2901.5,2940.28,2878.26,2939.86,6947850,analysts react viacom acquisition pluto tv,0.0278192,0.03679267,0.9353882
2018-01-08,2940.28,2975.0,2918.16,2968.7,5508816,cramer break invest stream video content king,0.04777934,0.015516815,0.9367038
2018-01-09,2969.54,2981.72,2920.26,2930.34,5773129,approach earn technical perspective,0.041079868,0.02526443,0.9336557
2018-01-10,2905.98,2990.96,2896.74,2975.28,5783171,bat bounce back lift etf,0.7991502,0.10242988,0.098419964
2018-01-11,3000.06,3048.5,2986.9,3041.36,6936990,january market fee stay patient earn brew,0.06496878,0.063892916,0.8711383
2018-01-12,3040.52,3115.7,3024.0,3097.22,8150809,apple buy netflix would likely cost least billion jp morgan say cnbc,0.047284767,0.021431517,0.9312837
2018-01-16,3139.36,3164.98,3040.8,3101.42,10344272,netflix share trade higher jp morgan say think apple buy company,0.2614605,0.041252755,0.6972868
2018-01-17,3094.0,3096.1,3028.48,3045.0,8979616,fang stock trade rest market,0.018422145,0.10876235,0.8728155
2018-01-18,3084.76,3088.12,3031.7,3084.62,8104960,jpmorgan say apple go netflix sonos activision,0.032823004,0.026439942,0.94073707
2018-01-19,3118.5,3128.86,3059.0,3086.44,10257129,roll along better expect earn continue drive market higher,0.35120094,0.010831472,0.6379676
2018-01-22,3108.0,3188.99,3096.8,3186.12,13078653,disney report big earn beat get boost tv network,0.050992906,0.04953438,0.8994728
2018-01-23,3570.7,3607.94,3472.28,3504.06,27518256,state union focus turn earn news geopolitics fee,0.048501037,0.03473746,0.9167615
2018-01-24,3512.32,3663.94,3490.354,3658.2,17116019,mighty mouse disney stream strength theme park spend box office hop make street bullish,0.08570008,0.097103775,0.81719613
2018-01-25,3682.0,3812.2,3643.22,3775.8,15127209,tcv acquire stake retail solutions provider relex solutions,0.15306701,0.0090847695,0.8378482
2018-01-26,3800.79,3844.4,3762.64,3844.4,10841105,third point dissolve stake netflix microsoft cut stake pay pal merck visa american express baxter raise stake campbell soup salesforce,0.102083914,0.14753227,0.7503838
2018-01-29,3838.8,4015.34,3834.88,3984.26,17290833,netflix roma name best film bafta award,0.13020895,0.043458775,0.8263323
2018-01-30,3878.0,3958.22,3817.8,3903.2,11983092,full court finance podcast break disney espn stream future,0.029286094,0.020718466,0.94999546
2018-01-31,3947.16,3952.046,3774.12,3784.2,11192988,shutdown avoid stock get early boost activision blizzard earn later,0.063777275,0.37902352,0.5571992
2018-02-01,3729.74,3807.3,3687.32,3710.98,9468021,apple plan keep subscription revenue netflix news service likely share customer data publishers co run resistance major publishers term wsj report,0.109423965,0.0097027365,0.88087326
2018-02-02,3682.0,3788.68,3677.94,3744.02,8968632,trend fs show us,0.04003493,0.066061355,0.89390373
2018-02-05,3668.0,3750.586,3500.42,3559.64,11121359,apple target april launch new video service netflix hbo doubt cnbc,0.07680643,0.013629373,0.90956426
2018-02-06,3467.8,3733.8,3430.0,3720.08,12285458,tiger global show cut stake alibaba netflix facebook amazon visa,0.027684754,0.04998721,0.92232805
2018-02-07,3732.12,3814.3,3700.55,3703.84,8679872,ken griffin citadel advisors show new stake book hold seattle genetics macy anaplan assurant cut stake morgan stanley lowe netflix visa lockheed martin capital one microchip,0.11108284,0.030830901,0.8580862
2018-02-08,3739.12,3746.68,3500.0,3501.4,8711249,q roundup buffett einhorn ackman others adjust portfolios,0.033311862,0.08263928,0.8840489
2018-02-09,3553.9,3581.1986,3305.54,3492.58,16282837,sponge bob spinoffs plan nickelodeon chief brian robbins try win back young viewers exclusive variety,0.12536213,0.01920171,0.85543615
2018-02-12,3529.96,3628.1,3486.0,3611.3,8453411,survey apple share smartphone market remain time high,0.5016805,0.051834106,0.4464853
2018-02-13,3602.06,3659.74,3565.8,3615.78,6758332,itv bbc partner netflic rival brit box stream service,0.033419594,0.030768018,0.93581235
2018-02-14,3646.58,3778.32,3644.62,3724.0,10819780,back hill powell return capitol investors digest best buy lowe earn,0.078605175,0.03560353,0.88579124
2018-02-15,3780.42,3927.0,3746.82,3923.78,10661768,oh another big story come fox soon involve netflix stay tune eriq gardner tweet gardner write hollywood reporter story mln bone rule,0.047183357,0.042010587,0.9108061
2018-02-16,3902.22,3947.44,3859.66,3899.28,8223309,netflix test even expensive subscription price bgr,0.37367132,0.018775286,0.6075534
2018-02-20,3888.36,4001.368,3872.54,3899.7,7691297,netflix confirm test slightly different price,0.05330748,0.05286189,0.89383066
2018-02-21,3948.98,4012.96,3920.14,3934.56,9289130,hear hedgeye call netflix short idea see downside,0.070174105,0.21461488,0.71521103
2018-02-22,3974.32,3983.0,3842.3,3893.96,8769251,steven spielberg want change rule netflix movies compete oscars put odds film industry heavyweights ap,0.073028654,0.26178268,0.6651886
2018-02-23,3934.0,4004.0,3889.34,4003.02,7224968,netflix spielberg tussle oscar eligibility,0.0912135,0.11962079,0.7891658
2018-02-26,4042.5,4139.065,4018.14,4118.24,10203579,alpha one capital find partner dan niles currently interview cnbc highlight short idea netflix,0.029690215,0.024683362,0.9456264
2018-02-27,4126.78,4163.04,4068.26,4068.54,9187578,many stream subscribers disney get netflix analyst say barron article,0.07433376,0.017018167,0.9086481
2018-02-28,4103.4,4140.5,4070.92,4079.32,7422673,netflix market chief kelly bennett step variety,0.124247395,0.023003045,0.8527495
2018-03-01,4098.5,4133.5,3973.62,4065.46,11932051,buckingham downgrade netflix neutral announce,0.064633995,0.058076307,0.8772897
2018-03-02,3985.1,4216.52,3965.22,4214.7,13345313,benzinga top upgrade downgrade march,0.018896442,0.8969214,0.08418218
2018-03-05,4239.9,4436.74,4166.4,4410.0,18986099,love cult stock,0.034913555,0.05286909,0.9122173
2018-03-06,4478.32,4561.06,4431.0,4553.08,18525844,netflix sign multi year agreements produce distribute anime,0.8058375,0.007906967,0.18625556
2018-03-07,4480.0,4532.36,4403.7,4496.24,17132222,netflix report earn tues apr market close,0.17512761,0.7490753,0.07579716
2018-03-08,4510.8,4520.8464,4397.82,4438.0,11182666,roku gain support needham name stock top pick,0.2270367,0.02267122,0.7502921
2018-03-09,4498.62,4640.16,4483.22,4640.16,14152860,china might take starch rally weak economic data,0.01705457,0.9585411,0.024404353
2018-03-12,4669.84,4675.72,4460.4,4498.2,20050086,analyst video service highlight apple law large number problem,0.07822598,0.026383165,0.89539087
2018-03-13,4534.18,4561.7726,4385.892,4422.32,12836292,cannabis retailers learn marie kondo,0.11357242,0.034340516,0.8520871
2018-03-14,4454.24,4534.32,4447.8,4501.7,10187889,ceo reed hastings hastings say netflix make program available apple new tv service,0.09687692,0.010501268,0.8926218
2018-03-15,4524.38,4527.6,4453.96,4495.26,5217383,netflix ceo say company decide integrate apple,0.056651976,0.019953389,0.9233946
2018-03-16,4499.88,4537.54,4457.18,4458.3,7144077,reason rbc continue love netflix stock,0.10753645,0.012592777,0.8798708
2018-03-19,4421.2,4438.0,4302.76,4388.72,9812726,netflix stock could keep surge truly global company barrons,0.45191827,0.27417699,0.27390483
2018-03-20,4385.64,4473.0,4379.2,4445.0,5922296,netflix share trade higher potentially barron release optimistic article company title netflix stock could keep surge truly global company,0.93158036,0.031937387,0.036482237
2018-03-21,4428.9,4471.6,4403.154,4430.72,5016980,netflix share volatile hear co test mobile subscription india,0.11786504,0.010356379,0.87177855
2018-03-22,4382.98,4397.68,4279.24,4293.8,7920524,netflix share unaffected follow press release comcast highlight launch new stream platform xfinity flex,0.097699024,0.009147565,0.8931534
2018-03-23,4303.74,4350.22,4205.04,4213.16,9226978,share overall market trade lower treasury yield curve invert first time since,0.1888981,0.7472607,0.06384127
2018-03-26,4331.04,4494.42,4228.0,4484.9,11906279,everybody say ahead apple stream video event,0.0416247,0.016381085,0.9419942
2018-03-27,4514.86,4520.6,4158.0,4209.66,11890994,bull bear week boeing facebook fox netflix starbucks,0.035363164,0.04298293,0.92165387
2018-03-28,4177.46,4183.2,3942.54,4000.78,18972912,netflix number,0.0353606,0.035011344,0.92962813
2018-03-29,4018.0,4134.9,3862.6,4134.9,19145522,raymond jam say apple stream plan incremental revolutionary good thing netflix,0.7456749,0.010377848,0.24394718
